Questions,low,medium,high,alpha,score
The chandler loves to swim and indirect_antonym.,1,1,1,0.0034593773364647584,0.0034593773364647584
The morgen loves to swim and chlorine.,1,1,1,0.0034593773364647584,0.0034593773364647584
The avenue loves to swim and switch.,1,1,1,0.0034593773364647584,0.0034593773364647584
The pasteurized loves to swim and clothed.,1,1,1,0.0034593773364647584,0.0034593773364647584
The superlative loves to swim and up_and_down.,1,1,1,0.0034593773364647584,0.0034593773364647584
The unregistered loves to swim and kite.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Q loves to swim and assemble.,1,1,1,0.0034593773364647584,0.0034593773364647584
The result loves to swim and earthenware.,1,1,1,0.0034593773364647584,0.0034593773364647584
The close loves to swim and sailing_vessel.,1,1,1,0.0034593773364647584,0.0034593773364647584
The testosterone loves to swim and bismuthic.,1,1,1,0.0034593773364647584,0.0034593773364647584
The good-natured loves to swim and call_girl.,1,1,1,0.0034593773364647584,0.0034593773364647584
The private_nuisance loves to swim and anginal.,1,1,1,0.0034593773364647584,0.0034593773364647584
The educational_program loves to swim and run.,1,1,1,0.0034593773364647584,0.0034593773364647584
The gloweringly loves to swim and Rosicrucian.,1,1,1,0.0034593773364647584,0.0034593773364647584
The grave loves to swim and dehumanized.,1,1,1,0.0034593773364647584,0.0034593773364647584
The spring-clean loves to swim and calculate.,1,1,1,0.0034593773364647584,0.0034593773364647584
The San_Diego_Bay loves to swim and Meyerhof.,1,1,1,0.0034593773364647584,0.0034593773364647584
The fatigue_duty loves to swim and kite.,1,1,1,0.0034593773364647584,0.0034593773364647584
The silvervine loves to swim and Iran-Iraq_War.,1,1,1,0.0034593773364647584,0.0034593773364647584
The professional_wrestling loves to swim and Kronecker_delta.,1,1,1,0.0034593773364647584,0.0034593773364647584
The laptop loves to swim and cranberry_sauce.,1,1,1,0.0034593773364647584,0.0034593773364647584
The bonelike loves to swim and United_States_dollar.,1,1,1,0.0034593773364647584,0.0034593773364647584
The inside_caliper loves to swim and Anemonella.,1,1,1,0.0034593773364647584,0.0034593773364647584
The human_body loves to swim and cling.,1,1,1,0.0034593773364647584,0.0034593773364647584
The alertness loves to swim and Indian_Ocean.,1,1,1,0.0034593773364647584,0.0034593773364647584
The oleander_fern loves to swim and reaffiliation.,1,1,1,0.0034593773364647584,0.0034593773364647584
The coherently loves to swim and hardwood.,1,1,1,0.0034593773364647584,0.0034593773364647584
The tulle loves to swim and complexly.,1,1,1,0.0034593773364647584,0.0034593773364647584
The ateleiotic loves to swim and gutter_press.,1,1,1,0.0034593773364647584,0.0034593773364647584
The prothalamion loves to swim and influentially.,1,1,1,0.0034593773364647584,0.0034593773364647584
The detergent loves to swim and housebreaker.,1,1,1,0.0034593773364647584,0.0034593773364647584
The rope loves to swim and sitting.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sailmaker loves to swim and Navaho.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Harris loves to swim and consumption.,1,1,1,0.0034593773364647584,0.0034593773364647584
The pulp loves to swim and Peripatopsidae.,1,1,1,0.0034593773364647584,0.0034593773364647584
The olive loves to swim and out_of.,1,1,1,0.0034593773364647584,0.0034593773364647584
The corn_cockle loves to swim and piano.,1,1,1,0.0034593773364647584,0.0034593773364647584
The flat loves to swim and sanction.,1,1,1,0.0034593773364647584,0.0034593773364647584
The tinker loves to swim and tuberosity.,1,1,1,0.0034593773364647584,0.0034593773364647584
The wring_out loves to swim and C-horizon.,1,1,1,0.0034593773364647584,0.0034593773364647584
The facilitation loves to swim and pyridine.,1,1,1,0.0034593773364647584,0.0034593773364647584
The mutiny loves to swim and weight.,1,1,1,0.0034593773364647584,0.0034593773364647584
The suicide_squeeze_play loves to swim and station.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Moorish loves to swim and silver_sage.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Agnus_Dei loves to swim and South_America.,1,1,1,0.0034593773364647584,0.0034593773364647584
The area loves to swim and moribund.,1,1,1,0.0034593773364647584,0.0034593773364647584
The dirty loves to swim and claim.,1,1,1,0.0034593773364647584,0.0034593773364647584
The anoxemic loves to swim and plot.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Cuminum loves to swim and breeziness.,1,1,1,0.0034593773364647584,0.0034593773364647584
The azurite loves to swim and excess.,1,1,1,0.0034593773364647584,0.0034593773364647584
The high_technology loves to swim and mercilessness.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sectional loves to swim and quartz.,1,1,1,0.0034593773364647584,0.0034593773364647584
The swing loves to swim and convergence.,1,1,1,0.0034593773364647584,0.0034593773364647584
The cross-examiner loves to swim and fugu.,1,1,1,0.0034593773364647584,0.0034593773364647584
The fond loves to swim and factorize.,1,1,1,0.0034593773364647584,0.0034593773364647584
The swell loves to swim and thrill.,1,1,1,0.0034593773364647584,0.0034593773364647584
The precisely loves to swim and division.,1,1,1,0.0034593773364647584,0.0034593773364647584
The violence loves to swim and counterfire.,1,1,1,0.0034593773364647584,0.0034593773364647584
The clear loves to swim and Cistothorus.,1,1,1,0.0034593773364647584,0.0034593773364647584
The thereabout loves to swim and shuttle.,1,1,1,0.0034593773364647584,0.0034593773364647584
The southwestern_lip_fern loves to swim and parallel_bars.,1,1,1,0.0034593773364647584,0.0034593773364647584
The rebuttal loves to swim and bibliography.,1,1,1,0.0034593773364647584,0.0034593773364647584
The clevis loves to swim and Parvati.,1,1,1,0.0034593773364647584,0.0034593773364647584
The in-chief loves to swim and sensory_activity.,1,1,1,0.0034593773364647584,0.0034593773364647584
The addendum loves to swim and Chandler.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Pulsatilla loves to swim and Lampropeltis.,1,1,1,0.0034593773364647584,0.0034593773364647584
The feminist_movement loves to swim and break.,1,1,1,0.0034593773364647584,0.0034593773364647584
The overall loves to swim and pace.,1,1,1,0.0034593773364647584,0.0034593773364647584
The full_nelson loves to swim and Phallales.,1,1,1,0.0034593773364647584,0.0034593773364647584
The infiltrator loves to swim and signal-to-noise_ratio.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Advanced_Research_and_Development_Activity loves to swim and tare.,1,1,1,0.0034593773364647584,0.0034593773364647584
The taste_cell loves to swim and Lesotho_monetary_unit.,1,1,1,0.0034593773364647584,0.0034593773364647584
The pitch_pipe loves to swim and Coryphaenidae.,1,1,1,0.0034593773364647584,0.0034593773364647584
The end loves to swim and afresh.,1,1,1,0.0034593773364647584,0.0034593773364647584
The antitoxin loves to swim and Brabancon_griffon.,1,1,1,0.0034593773364647584,0.0034593773364647584
The bidet loves to swim and sierra.,1,1,1,0.0034593773364647584,0.0034593773364647584
The commercial_document loves to swim and Sciadopityaceae.,1,1,1,0.0034593773364647584,0.0034593773364647584
The pickup loves to swim and Pershing.,1,1,1,0.0034593773364647584,0.0034593773364647584
The dip loves to swim and Buckingham_Palace.,1,1,1,0.0034593773364647584,0.0034593773364647584
The single loves to swim and speller.,1,1,1,0.0034593773364647584,0.0034593773364647584
The electric_drill loves to swim and Distinguished_Service_Cross.,1,1,1,0.0034593773364647584,0.0034593773364647584
The trap_line loves to swim and quadriplegia.,1,1,1,0.0034593773364647584,0.0034593773364647584
The scalic loves to swim and forward.,1,1,1,0.0034593773364647584,0.0034593773364647584
The translate loves to swim and side-blotched_lizard.,1,1,1,0.0034593773364647584,0.0034593773364647584
The pantheist loves to swim and bus.,1,1,1,0.0034593773364647584,0.0034593773364647584
The touch loves to swim and large.,1,1,1,0.0034593773364647584,0.0034593773364647584
The factorial loves to swim and thruster.,1,1,1,0.0034593773364647584,0.0034593773364647584
The howler_monkey loves to swim and ceriman.,1,1,1,0.0034593773364647584,0.0034593773364647584
The one-hundredth loves to swim and Prima.,1,1,1,0.0034593773364647584,0.0034593773364647584
The privilege loves to swim and regular.,1,1,1,0.0034593773364647584,0.0034593773364647584
The furlong loves to swim and overfed.,1,1,1,0.0034593773364647584,0.0034593773364647584
The separate loves to swim and California_newt.,1,1,1,0.0034593773364647584,0.0034593773364647584
The call loves to swim and catecholamine.,1,1,1,0.0034593773364647584,0.0034593773364647584
The kill_zone loves to swim and nonviolent.,1,1,1,0.0034593773364647584,0.0034593773364647584
The appreciation loves to swim and Altaic.,1,1,1,0.0034593773364647584,0.0034593773364647584
The New_Waver loves to swim and ridgeling.,1,1,1,0.0034593773364647584,0.0034593773364647584
The volume_unit loves to swim and wise.,1,1,1,0.0034593773364647584,0.0034593773364647584
The nidus loves to swim and militia.,1,1,1,0.0034593773364647584,0.0034593773364647584
The high_fidelity loves to swim and subsoil.,1,1,1,0.0034593773364647584,0.0034593773364647584
The tattoo loves to swim and persona.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Oryza loves to swim and dog_bite.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Majidae loves to swim and Hammett.,1,1,1,0.0034593773364647584,0.0034593773364647584
The house loves to swim and genus_Lansium.,1,1,1,0.0034593773364647584,0.0034593773364647584
The waterproof loves to swim and western_chimpanzee.,1,1,1,0.0034593773364647584,0.0034593773364647584
The supplement loves to swim and fissile.,1,1,1,0.0034593773364647584,0.0034593773364647584
The interspecies loves to swim and spinel.,1,1,1,0.0034593773364647584,0.0034593773364647584
The uninsured loves to swim and Megachiroptera.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Hamamelidanthum loves to swim and hospitalization.,1,1,1,0.0034593773364647584,0.0034593773364647584
The dysplasia loves to swim and oxyopia.,1,1,1,0.0034593773364647584,0.0034593773364647584
The adenoid loves to swim and faddist.,1,1,1,0.0034593773364647584,0.0034593773364647584
The center loves to swim and Acrostichum.,1,1,1,0.0034593773364647584,0.0034593773364647584
The homeless loves to swim and afford.,1,1,1,0.0034593773364647584,0.0034593773364647584
The arthromeric loves to swim and Runyon.,1,1,1,0.0034593773364647584,0.0034593773364647584
The brainstorming loves to swim and dancing_school.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Punica loves to swim and corinthian.,1,1,1,0.0034593773364647584,0.0034593773364647584
The civilize loves to swim and bigeminal.,1,1,1,0.0034593773364647584,0.0034593773364647584
The kudu loves to swim and pomologist.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Trumbo loves to swim and flyover.,1,1,1,0.0034593773364647584,0.0034593773364647584
The peck loves to swim and undiversified.,1,1,1,0.0034593773364647584,0.0034593773364647584
The hickey loves to swim and text.,1,1,1,0.0034593773364647584,0.0034593773364647584
The pick loves to swim and modulate.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Pyrex loves to swim and perplexed.,1,1,1,0.0034593773364647584,0.0034593773364647584
The hypotenuse loves to swim and paranoia.,1,1,1,0.0034593773364647584,0.0034593773364647584
The null loves to swim and anecdote.,1,1,1,0.0034593773364647584,0.0034593773364647584
The poodle loves to swim and Mashi.,1,1,1,0.0034593773364647584,0.0034593773364647584
The platoon loves to swim and plate.,1,1,1,0.0034593773364647584,0.0034593773364647584
The musket_ball loves to swim and two_dollar_bill.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Linaceae loves to swim and sterling_area.,1,1,1,0.0034593773364647584,0.0034593773364647584
The strip loves to swim and sequestered.,1,1,1,0.0034593773364647584,0.0034593773364647584
The hamstring loves to swim and value_judgment.,1,1,1,0.0034593773364647584,0.0034593773364647584
The investigate loves to swim and Mexican_cypress.,1,1,1,0.0034593773364647584,0.0034593773364647584
The belabor loves to swim and plumb_line.,1,1,1,0.0034593773364647584,0.0034593773364647584
The entire loves to swim and guava.,1,1,1,0.0034593773364647584,0.0034593773364647584
The cowbell loves to swim and charcoal.,1,1,1,0.0034593773364647584,0.0034593773364647584
The cross-ply loves to swim and overexpose.,1,1,1,0.0034593773364647584,0.0034593773364647584
The defensively loves to swim and gravy.,1,1,1,0.0034593773364647584,0.0034593773364647584
The double-bogey loves to swim and Helix.,1,1,1,0.0034593773364647584,0.0034593773364647584
The proceed loves to swim and deprecative.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Lincoln loves to swim and anaplasia.,1,1,1,0.0034593773364647584,0.0034593773364647584
The appraising loves to swim and drill_rig.,1,1,1,0.0034593773364647584,0.0034593773364647584
The football loves to swim and Darius_III.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Hawaiian loves to swim and immunohistochemistry.,1,1,1,0.0034593773364647584,0.0034593773364647584
The alternative_energy loves to swim and cylindrical.,1,1,1,0.0034593773364647584,0.0034593773364647584
The fob loves to swim and head.,1,1,1,0.0034593773364647584,0.0034593773364647584
The arboraceous loves to swim and guilt.,1,1,1,0.0034593773364647584,0.0034593773364647584
The twang loves to swim and full.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Defense_Logistics_Agency loves to swim and microsurgery.,1,1,1,0.0034593773364647584,0.0034593773364647584
The fizz loves to swim and blur.,1,1,1,0.0034593773364647584,0.0034593773364647584
The detention_home loves to swim and cannon.,1,1,1,0.0034593773364647584,0.0034593773364647584
The corruption loves to swim and bendable.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Marx loves to swim and blistering.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sign loves to swim and Physalis.,1,1,1,0.0034593773364647584,0.0034593773364647584
The democratically loves to swim and bocce.,1,1,1,0.0034593773364647584,0.0034593773364647584
The glucose loves to swim and roost.,1,1,1,0.0034593773364647584,0.0034593773364647584
The back-to-back loves to swim and naysayer.,1,1,1,0.0034593773364647584,0.0034593773364647584
The type_family loves to swim and avenged.,1,1,1,0.0034593773364647584,0.0034593773364647584
The supernatural loves to swim and disharmony.,1,1,1,0.0034593773364647584,0.0034593773364647584
The illogical loves to swim and lead.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Titanosauridae loves to swim and lederhosen.,1,1,1,0.0034593773364647584,0.0034593773364647584
The fossilize loves to swim and box.,1,1,1,0.0034593773364647584,0.0034593773364647584
